万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
300233.SZ,300233,20250506,105936000,169400,0,0,42268,0,,,33299700,558306085,171900,158000,158000,157000,169400,169500,169600,169700,169800,169900,170000,170100,170200,170300,14700,8100,1000,4400,14500,17700,121400,2300,20900,7500,169300,169200,169100,169000,168900,168800,168700,168600,168500,168400,7700,2500,10800,13300,1000,3400,10800,23200,26100,1300,179500,162200,4920200,1219300,0,0,0,0,0,
300233.SZ,300233,20250506,105939000,169300,500,8467,42270,0,,,33300200,558314552,171900,158000,158000,157000,169400,169500,169600,169700,169800,169900,170000,170100,170200,170300,14700,8100,1000,4400,14500,17700,121400,2300,20900,7500,169300,169200,169100,169000,168900,168800,168700,168600,168500,168400,7700,2500,10800,13300,1000,3400,10800,23200,26100,1300,179500,162200,4918900,1218800,0,0,0,0,0,
300233.SZ,300233,20250506,105942000,169400,200,3388,42271,0,,,33300400,558317940,171900,158000,158000,157000,169400,169500,169600,169700,169800,169900,170000,170100,170200,170300,14500,8100,1000,4400,14500,17800,112000,2300,20900,8000,169300,169200,169100,169000,168900,168800,168700,168600,168500,168400,7700,2500,10800,13300,1000,3400,10800,23200,26100,1300,179500,162200,4909400,1218800,0,0,0,0,0,
300233.SZ,300233,20250506,105945000,169400,14500,245630,42275,0,,,33314900,558563570,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,8100,1000,4400,14500,17800,112000,2300,20900,8000,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,700,7700,2500,10800,13300,1000,3400,10800,23200,26100,179500,162200,4894900,1219500,0,0,0,0,0,
300233.SZ,300233,20250506,105948000,169500,800,13560,42277,0,,,33315700,558577130,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,7300,1000,4400,14500,17800,112000,2300,20900,8000,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,700,7400,2500,10800,13300,2000,3400,10800,23200,26100,179500,162200,4894100,1220200,0,0,0,0,0,
300233.SZ,300233,20250506,105951000,169500,6300,106785,42294,0,,,33322000,558683915,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,1000,1000,4400,14500,17800,112000,2300,20900,8000,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,1700,7400,2100,10800,13300,2000,3400,10800,23200,26100,179500,162200,4887800,1220800,0,0,0,0,0,
300233.SZ,300233,20250506,105954000,169500,1000,16950,42300,0,,,33323000,558700865,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1000,4400,14500,17800,112000,2300,20900,8000,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,300,2100,7400,2100,10800,13300,2000,3400,10800,23200,179600,162200,4856600,1221500,0,0,0,0,0,
300233.SZ,300233,20250506,105957000,169500,0,0,42300,0,,,33323000,558700865,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1000,4400,14500,17800,112400,2300,20900,8000,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,300,2100,7400,2100,10800,13800,2000,3400,10800,23200,179600,162200,4857300,1222500,0,0,0,0,0,
300233.SZ,300233,20250506,110000000,169400,900,15249,42302,0,,,33323900,558716114,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,2200,1000,4400,14500,17800,115400,2300,20900,8000,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,1500,7400,2100,10800,13800,2000,3400,10800,23200,26100,179600,162200,4862500,1221600,0,0,0,0,0,
300233.SZ,300233,20250506,110003000,169500,1500,25425,42306,0,,,33325400,558741539,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,900,2000,4400,14500,17800,113900,2300,20900,8000,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,1800,7400,2100,10800,13800,2000,3400,10800,23200,26100,179600,162200,4860700,1221900,0,0,0,0,0,
300233.SZ,300233,20250506,110006000,169400,500,8470,42308,0,,,33325900,558750009,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,900,2000,4400,14500,17900,113900,2300,20900,8000,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,1300,7400,2100,10800,13800,2000,3400,10800,23200,26100,179600,162200,4860800,1221400,0,0,0,0,0,
300233.SZ,300233,20250506,110009000,169400,700,11861,42310,0,,,33326600,558761870,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,3800,2000,4400,14500,17900,113900,2300,20900,8000,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,900,7000,2100,10800,13800,2000,3400,10800,23200,26100,179600,162200,4863700,1220600,0,0,0,0,0,
300233.SZ,300233,20250506,110012000,169400,0,0,42310,0,,,33326600,558761870,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,5700,2000,4400,14500,17900,113900,2300,20900,8000,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,1300,6800,2100,10800,13800,2000,3400,10800,23200,26100,179600,162200,4865600,1220300,0,0,0,0,0,
300233.SZ,300233,20250506,110015000,169400,1200,20328,42315,0,,,33327800,558782198,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,5900,2200,4400,14500,18900,113900,2300,20900,8000,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,1000,6800,2100,10800,13800,2000,3400,10800,23200,26100,179600,162200,4867100,1220000,0,0,0,0,0,
300233.SZ,300233,20250506,110018000,169400,1600,27104,42317,0,,,33329400,558809302,171900,158000,158000,157000,169400,169500,169600,169700,169800,169900,170000,170100,170200,170300,900,6300,2200,4400,14500,18700,122400,2300,20900,8000,169300,169200,169100,169000,168900,168800,168700,168600,168500,168400,6900,2100,10800,13800,2000,3400,10800,23200,26100,1300,179500,162200,4879700,1219100,0,0,0,0,0,
300233.SZ,300233,20250506,110021000,169400,2600,44057,42328,0,,,33332000,558853359,171900,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,5000,2200,4400,14000,20600,122400,2300,20900,10500,2200,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,3600,14700,2100,10300,14000,2000,5900,10800,23200,26100,179500,162300,4881400,1232700,0,0,0,0,0,
300233.SZ,300233,20250506,110024000,169600,5500,93227,42342,0,,,33337500,558946586,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,2000,4400,14000,20200,122400,2300,20900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,100,8600,6900,2100,10300,14000,2000,5900,10800,23200,179500,162300,4875800,1230000,0,0,0,0,0,
300233.SZ,300233,20250506,110027000,169600,600,10176,42345,0,,,33338100,558956762,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1400,4400,14000,20200,122400,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,2000,3800,6900,2100,10300,14000,2000,5900,10800,23200,179600,162300,4847900,1217100,0,0,0,0,0,
300233.SZ,300233,20250506,110030000,169600,100,1696,42346,0,,,33338200,558958458,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1900,4400,14000,20200,122400,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,2000,3800,6900,2100,10300,14000,2000,5900,10800,23200,179600,162200,4848400,1207100,0,0,0,0,0,
300233.SZ,300233,20250506,110033000,169600,800,13568,42352,0,,,33339000,558972026,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1300,4400,14000,20200,122400,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,2500,3800,6900,2100,10300,14000,2000,5900,10800,23200,179600,162200,4848600,1207600,0,0,0,0,0,
300233.SZ,300233,20250506,110036000,169600,400,6783,42356,0,,,33339400,558978809,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1400,4400,14000,20200,122400,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,5100,3800,6900,2100,10300,14000,2000,5900,10800,23200,179600,162300,4848700,1215200,0,0,0,0,0,
300233.SZ,300233,20250506,110039000,169700,1800,30532,42366,0,,,33341200,559009341,171900,158000,158000,157000,169700,169800,169900,170000,170100,170200,170300,170400,170500,170600,4200,14000,20200,122400,2300,15900,10500,2200,21500,7400,169600,169500,169400,169300,169200,169100,169000,168900,168800,168700,700,5100,3800,6900,2100,10300,14000,2000,5900,10800,179600,162300,4847100,1215900,0,0,0,0,0,
300233.SZ,300233,20250506,110042000,169700,1700,28849,42372,0,,,33342900,559038190,171900,158000,158000,157000,169700,169800,169900,170000,170100,170200,170300,170400,170500,170600,2500,14000,20200,122400,2300,15900,10500,2200,21500,7400,169600,169500,169400,169300,169200,169100,169000,168900,168800,168700,3900,5100,3800,6900,2100,10300,12100,2000,5900,10800,179600,162300,4845400,1217200,0,0,0,0,0,
300233.SZ,300233,20250506,110045000,169800,6700,113669,42384,0,,,33349600,559151859,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,13400,20300,122400,2300,15900,10500,2200,21500,7400,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,1500,1100,5100,400,6900,2100,10300,12100,2000,5900,179600,162200,4842100,1212500,0,0,0,0,0,
300233.SZ,300233,20250506,110048000,169700,7400,125602,42395,0,,,33357000,559277461,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,11000,20300,122400,2300,15900,10500,2200,21500,7400,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,6900,1100,3200,400,6900,2100,10300,12100,2000,5900,179600,162300,4839700,1216000,0,0,0,0,0,
300233.SZ,300233,20250506,110051000,169700,0,0,42395,0,,,33357000,559277461,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,11000,19000,122400,2300,15900,10500,2200,21500,7400,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,7700,1100,3500,400,6900,1100,10300,12100,2000,5900,179600,162300,4838400,1216100,0,0,0,0,0,
300233.SZ,300233,20250506,110054000,169700,0,0,42395,0,,,33357000,559277461,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,11000,19000,122400,2300,15900,10500,2200,21500,7400,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,8400,1100,3200,400,6900,1100,10300,12100,2000,5900,179600,162300,4840300,1217100,0,0,0,0,0,
300233.SZ,300233,20250506,110057000,169700,0,0,42395,0,,,33357000,559277461,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,11000,19000,122400,2300,15900,10500,2200,21500,7500,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,8400,1100,3200,400,6900,1100,10300,12100,2000,5900,179600,162300,4840400,1217100,0,0,0,0,0,
300233.SZ,300233,20250506,110100000,169800,2800,47543,42401,0,,,33359800,559325004,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,8400,19000,122400,2300,15900,10500,2200,21500,7500,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,8300,800,3200,400,6900,1100,10300,12100,2000,5900,179600,162300,4837800,1216700,0,0,0,0,0,
300233.SZ,300233,20250506,110103000,169700,500,8485,42402,0,,,33360300,559333489,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,8400,19000,122400,2300,15900,10500,2200,21500,7500,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,7800,800,3200,400,6900,1100,10300,12100,2000,5900,179600,162300,4837800,1216200,0,0,0,0,0,
300233.SZ,300233,20250506,110106000,169800,1300,22074,42404,0,,,33361600,559355563,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,7600,19000,122400,2300,15900,10500,2200,21500,7500,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,7800,800,3200,400,6900,1100,10300,12100,2000,5900,179600,162300,4836500,1215500,0,0,0,0,0,
300233.SZ,300233,20250506,110109000,169800,0,0,42404,0,,,33361600,559355563,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,8100,19000,122400,2300,15900,10500,2200,21500,7500,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,7800,800,3200,400,6900,1100,10300,12100,2000,5900,179600,162300,4837000,1215500,0,0,0,0,0,
300233.SZ,300233,20250506,110112000,169800,0,0,42404,0,,,33361600,559355563,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,8500,19000,122400,2300,15900,10500,2200,21500,7500,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,7700,800,2700,400,6900,1100,10300,12100,2000,5900,179600,162300,4836200,1214600,0,0,0,0,0,
300233.SZ,300233,20250506,110115000,169800,1600,27168,42406,0,,,33363200,559382731,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,8600,19000,122400,2300,15900,10500,2200,21500,7500,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,7700,800,2700,400,6900,1100,10300,12100,2000,5900,179600,162300,4836300,1214600,0,0,0,0,0,
300233.SZ,300233,20250506,110118000,169800,800,13578,42409,0,,,33364000,559396309,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,8900,19000,122400,2300,15900,10500,2200,21500,7500,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,7100,800,2700,400,6900,1100,10300,12100,2000,5900,179600,162200,4836800,1209000,0,0,0,0,0,
300233.SZ,300233,20250506,110121000,169700,800,13576,42413,0,,,33364800,559409885,171900,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,9100,19000,122400,2300,15900,10500,2200,21500,7500,25200,169700,169600,169500,169400,169300,169200,169100,169000,168900,168800,6300,800,2700,400,6900,1100,10300,12100,2000,5900,179600,162200,4837000,1208700,0,0,0,0,0,
300233.SZ,300233,20250506,110124000,169800,2800,47530,42424,0,,,33367600,559457415,171900,158000,158000,157000,169700,169800,169900,170000,170100,170200,170300,170400,170500,170600,100,7700,19000,122400,2300,15900,10500,2200,21500,7500,169600,169500,169400,169300,169200,169100,169000,168900,168800,168700,500,2700,400,6900,1100,10300,12100,2000,5900,10800,179600,162200,4835900,1202100,0,0,0,0,0,
300233.SZ,300233,20250506,110127000,169600,500,8480,42426,0,,,33368100,559465895,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1600,3000,7700,19000,122400,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,2700,400,6900,1100,10300,12100,2000,5900,10800,23200,179600,162200,4840400,1201600,0,0,0,0,0,
300233.SZ,300233,20250506,110130000,169600,0,0,42426,0,,,33368100,559465895,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1700,3000,7700,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,2700,400,6900,1100,10300,12100,2000,5900,10800,23200,179600,162200,4846000,1201600,0,0,0,0,0,
300233.SZ,300233,20250506,110133000,169500,500,8475,42427,0,,,33368600,559474370,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1900,3000,7700,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,2200,400,6900,1100,10300,12100,2000,5900,10800,23200,179600,162200,4846200,1201100,0,0,0,0,0,
300233.SZ,300233,20250506,110136000,169600,700,11867,42430,0,,,33369300,559486237,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1800,3000,7700,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,2100,400,6900,1100,10300,12100,2000,5900,10800,23200,179600,162200,4846100,1201000,0,0,0,0,0,
300233.SZ,300233,20250506,110139000,169600,500,8480,42432,0,,,33369800,559494717,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1600,3000,8400,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,2100,400,6900,1100,10300,12100,2000,5900,10800,23200,179600,162200,4847800,1201000,0,0,0,0,0,
300233.SZ,300233,20250506,110142000,169600,0,0,42432,0,,,33369800,559494717,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1700,3500,8400,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,2100,400,6900,1100,10300,12100,2000,5900,10800,23200,179600,162100,4848400,1178800,0,0,0,0,0,
300233.SZ,300233,20250506,110145000,169600,1400,23744,42440,0,,,33371200,559518461,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,300,3500,8400,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,4100,400,6900,1100,10300,12100,2000,5900,10800,23200,179600,162100,4850600,1180800,0,0,0,0,0,
300233.SZ,300233,20250506,110148000,169600,0,0,42440,0,,,33371200,559518461,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,300,3500,8400,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,8600,400,6900,1100,10300,11600,2000,5900,10800,23200,179600,162100,4850600,1184800,0,0,0,0,0,
300233.SZ,300233,20250506,110151000,169600,0,0,42440,0,,,33371200,559518461,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,300,3500,8400,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,8600,400,6900,1100,10300,11600,2000,5900,10800,23200,179600,162100,4855600,1184800,0,0,0,0,0,
300233.SZ,300233,20250506,110154000,169500,500,8475,42441,0,,,33371700,559526936,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,300,3500,8600,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,8100,400,6900,1100,10300,11600,2000,5900,10800,23200,179600,162100,4857600,1184300,0,0,0,0,0,
300233.SZ,300233,20250506,110157000,169500,5800,98312,42447,0,,,33377500,559625248,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,100,3500,8600,19000,121900,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,5700,400,6900,1100,10300,11600,2000,5900,10800,23200,179600,162100,4857900,1181900,0,0,0,0,0,
300233.SZ,300233,20250506,110200000,169500,0,0,42447,0,,,33377500,559625248,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,100,3500,14000,20300,121400,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,5700,400,6900,1100,10300,11600,2000,5900,10800,23200,179600,162100,4864200,1181900,0,0,0,0,0,
300233.SZ,300233,20250506,110203000,169500,0,0,42447,0,,,33377500,559625248,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1200,3500,14000,20300,121400,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,5700,400,6900,1100,10300,11600,2000,5900,10800,23200,179600,162100,4865300,1181900,0,0,0,0,0,
300233.SZ,300233,20250506,110206000,169300,12100,205010,42467,0,,,33389600,559830258,171900,158000,158000,157000,169700,169800,169900,170000,170100,170200,170300,170400,170500,170600,3500,11900,20300,121600,2300,15900,10500,2200,21500,7500,169500,169300,169200,169100,169000,168900,168800,168700,168600,168500,2900,3500,1100,10300,11600,2000,5900,10800,23200,26100,179600,162100,4862200,1175300,0,0,0,0,0,
300233.SZ,300233,20250506,110209000,169300,0,0,42467,0,,,33389600,559830258,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,200,3500,11900,20300,121600,2300,15900,10500,2200,21500,169500,169300,169200,169100,169000,168900,168800,168700,168600,168500,2900,3500,1100,10300,11600,2000,5900,10800,23200,26100,179600,162100,4862400,1175300,0,0,0,0,0,
300233.SZ,300233,20250506,110212000,169600,100,1696,42468,0,,,33389700,559831954,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,300,3500,11900,20300,121600,2300,15900,10500,2200,21500,169500,169300,169200,169100,169000,168900,168800,168700,168600,168500,3000,3500,1100,10300,11600,2000,5900,10800,23200,26100,179600,162100,4862900,1176900,0,0,0,0,0,
300233.SZ,300233,20250506,110215000,169600,400,6784,42472,0,,,33390100,559838738,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,22500,7300,11900,20300,121600,2300,15900,10500,2200,21500,169500,169300,169200,169100,169000,168900,168800,168700,168600,168500,3000,3500,1100,10300,11600,2000,5900,10800,23200,26100,179500,162100,4888300,1176900,0,0,0,0,0,
300233.SZ,300233,20250506,110218000,169500,2600,44070,42488,0,,,33392700,559882808,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,22900,7300,11900,20300,121600,2300,15900,10500,2200,21500,169500,169300,169200,169100,169000,168900,168800,168700,168600,168500,400,3500,1100,10300,11600,2000,5900,10800,23200,26100,179600,162100,4881300,1174300,0,0,0,0,0,
300233.SZ,300233,20250506,110221000,169500,1900,32205,42499,0,,,33394600,559915013,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,22900,7300,11900,20300,121600,2300,15900,10500,2200,21500,169500,169300,169200,169100,169000,168900,168800,168700,168600,168500,1100,3500,1100,10300,11400,2000,5900,10800,23200,25600,179600,162100,4881300,1198100,0,0,0,0,0,
300233.SZ,300233,20250506,110224000,169500,1900,32220,42505,0,,,33396500,559947233,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,21400,7300,11900,20300,121600,2300,15900,10500,2200,21500,169500,169300,169200,169100,169000,168900,168800,168700,168600,168500,700,3500,1100,10300,11400,2000,5900,10800,23200,25600,179600,162100,4879800,1197700,0,0,0,0,0,
300233.SZ,300233,20250506,110227000,169500,500,8475,42506,0,,,33397000,559955708,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,21400,7300,11500,20300,121600,2300,15900,10500,2200,21500,169500,169300,169200,169100,169000,168900,168800,168700,168600,168500,200,3500,1100,10300,11400,2000,5900,10800,23200,25600,179600,162100,4871200,1197200,0,0,0,0,0,
300233.SZ,300233,20250506,110230000,169400,4200,71185,42512,0,,,33401200,560026893,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,21400,7300,15400,20300,121600,2300,15900,10500,2200,21500,169400,169300,169200,169100,169000,168900,168800,168700,168600,168500,400,11100,1100,10300,11400,2000,5900,10800,23200,25600,179600,162200,4875100,1205000,0,0,0,0,0,
300233.SZ,300233,20250506,110233000,169600,4200,71232,42521,0,,,33405400,560098125,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,17600,7500,12400,20300,121600,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,19100,300,3400,1100,10300,11400,2000,5900,10800,23200,179600,162300,4870600,1217300,0,0,0,0,0,
300233.SZ,300233,20250506,110236000,169600,2700,45792,42531,0,,,33408100,560143917,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,15500,7500,12400,20300,121600,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,19100,300,3400,1100,10300,11400,2000,5900,10800,23200,179600,162300,4868500,1217300,0,0,0,0,0,
300233.SZ,300233,20250506,110239000,169600,4300,72928,42541,0,,,33412400,560216845,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,11300,7700,12400,20300,121600,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,19100,300,3400,1100,10300,11400,2000,5900,10800,23200,179600,162300,4864500,1218700,0,0,0,0,0,
300233.SZ,300233,20250506,110242000,169600,1000,16960,42542,0,,,33413400,560233805,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,10300,7700,12400,20300,121600,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,18700,300,3400,1100,10300,11400,2000,5900,10800,23200,179600,162300,4863500,1218300,0,0,0,0,0,
300233.SZ,300233,20250506,110245000,169600,2700,45792,42548,0,,,33416100,560279597,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,7000,7700,12400,20300,121600,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,19000,300,3400,1300,10300,11400,2000,5900,10800,23200,179600,162200,4860200,1221900,0,0,0,0,0,
300233.SZ,300233,20250506,110248000,169600,7000,118720,42561,0,,,33423100,560398317,171900,158000,158000,157000,169700,169800,169900,170000,170100,170200,170300,170400,170500,170600,7700,12400,20300,121600,2300,15900,10500,2200,21500,7500,169600,169500,169400,169300,169200,169100,169000,168900,168800,168700,1100,18600,300,2400,1300,10300,11400,2000,6600,10800,179600,162200,4853200,1222300,0,0,0,0,0,
300233.SZ,300233,20250506,110251000,169600,1000,16969,42566,0,,,33424100,560415286,171900,158000,158000,157000,169700,169800,169900,170000,170100,170200,170300,170400,170500,170600,5900,12400,20300,121600,2300,15900,10500,2200,21500,7500,169600,169500,169400,169300,169200,169100,169000,168900,168800,168700,1000,18300,300,2400,1300,10300,11400,2000,6600,10800,179600,162200,4851400,1221900,0,0,0,0,0,
300233.SZ,300233,20250506,110254000,169600,3800,64448,42573,0,,,33427900,560479734,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,1200,5900,12400,20300,121600,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,19200,300,2400,1300,10300,11400,2000,6600,10800,23200,179600,162200,4853200,1221800,0,0,0,0,0,
300233.SZ,300233,20250506,110257000,169600,0,0,42573,0,,,33427900,560479734,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,4600,5900,12400,20300,121600,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,19200,300,2400,1300,10300,11400,2000,6600,10800,23200,179600,162200,4857200,1224800,0,0,0,0,0,
300233.SZ,300233,20250506,110300000,169600,900,15264,42574,0,,,33428800,560494998,171900,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,9100,5900,12400,20300,121600,2300,15900,10500,2200,21500,169500,169400,169300,169200,169100,169000,168900,168800,168700,168600,19200,300,2400,1300,10300,11400,2000,6600,10800,23200,179600,162200,4861700,1224800,0,0,0,0,0,
